"UF","COD_MUN_TSE","NOME_MUNICIPIO","DESCRICAO_CARGO","NUM_ZONA","QTDE_VOTOS"
"MT","90727","Sapezal","GOVERNADOR","42","7588"
"MT","90743","Campos de Júlio","GOVERNADOR","61","2899"
"MT","90760","Carlinda","GOVERNADOR","24","5841"
"MT","90778","General Carneiro","GOVERNADOR","47","2611"
"MT","90786","Feliz Natal","GOVERNADOR","22","4150"
"MT","90808","Novo Mundo","GOVERNADOR","44","3760"
"MT","90824","Gaúcha do Norte","GOVERNADOR","57","2804"
"MT","90832","Guiratinga","GOVERNADOR","2","7140"
"MT","90840","União do Sul","GOVERNADOR","22","1840"
"MT","90867","Nova Lacerda","GOVERNADOR","61","2933"
"MT","90883","Nova Ubiratã","GOVERNADOR","43","3959"
"MT","90905","Bom Jesus do Araguaia","GOVERNADOR","53","2381"
"MT","90913","Itiquira","GOVERNADOR","36","5699"
"MT","90921","Serra Nova Dourada","GOVERNADOR","53","811"
"MT","90948","Novo Santo Antônio","GOVERNADOR","15","1101"
"MT","90956","Jaciara","GOVERNADOR","14","15345"
"MT","90964","Nova Nazaré","GOVERNADOR","30","1272"
"MT","90980","Santa Cruz do Xingu","GOVERNADOR","16","1116"
"MT","91006","Conquista D'Oeste","GOVERNADOR","25","1878"
"MT","91022","Vale de São Domingos","GOVERNADOR","25","2283"
"MT","91049","Santa Rita do Trivelato","GOVERNADOR","7","1205"
"MT","91057","Luciara","GOVERNADOR","15","1386"
"MT","91081","Ipiranga do Norte","GOVERNADOR","43","2487"
"MT","91090","Vila Bela da Santíssima Trindade","GOVERNADOR","25","6752"
"MT","91103","Itanhangá","GOVERNADOR","21","2964"
"MT","91170","Nobres","GOVERNADOR","3","8550"
"MT","91197","Nortelândia","GOVERNADOR","17","3959"
"MT","91219","Nossa Senhora do Livramento","GOVERNADOR","58","9015"
"MT","91294","Poconé","GOVERNADOR","4","18565"
"MT","91332","Ponte Branca","GOVERNADOR","8","1339"
"MT","91359","Porto dos Gaúchos","GOVERNADOR","27","2925"
"MT","91391","Poxoréu","GOVERNADOR","5","10393"
"MT","91510","Rondonópolis","GOVERNADOR","10","35020"
"MT","91510","Rondonópolis","GOVERNADOR","45","31349"
"MT","91510","Rondonópolis","GOVERNADOR","46","40315"
"MT","91537","Rosário Oeste","GOVERNADOR","3","10509"
"MT","91553","Santo Antônio do Leverger","GOVERNADOR","38","11872"
"MT","91618","Tesouro","GOVERNADOR","2","1708"
"MT","91634","Torixoréu","GOVERNADOR","47","2762"
"MT","91677","Várzea Grande","GOVERNADOR","20","51822"
"MT","91677","Várzea Grande","GOVERNADOR","49","61151"
"MT","91677","Várzea Grande","GOVERNADOR","58","26669"
"MT","91774","Mirassol d'Oeste","GOVERNADOR","18","14113"
"MT","91812","Pedra Preta","GOVERNADOR","32","9409"
"MT","91839","São Félix do Araguaia","GOVERNADOR","15","4671"
"MT","91855","Tangará da Serra","GOVERNADOR","19","44742"
"MT","91898","Juscimeira","GOVERNADOR","14","7336"
"MT","91910","Água Boa","GOVERNADOR","30","10554"
"MT","91936","Canarana","GOVERNADOR","31","9729"
"MT","91952","Nova Xavantina","GOVERNADOR","26","10871"
"MT","91979","Santa Terezinha","GOVERNADOR","16","3269"
"MT","91995","São José do Rio Claro","GOVERNADOR","29","8080"
"MT","98191","Juara","GOVERNADOR","27","18013"
"MT","98310","Juína","GOVERNADOR","35","21799"
"MT","98337","Denise","GOVERNADOR","13","4759"
"MT","98612","Alto Taquari","GOVERNADOR","8","4180"
"MT","98639","Araguaiana","GOVERNADOR","47","2025"
"MT","98655","Campinápolis","GOVERNADOR","26","6425"
"MT","98671","Cocalinho","GOVERNADOR","30","2988"
"MT","98698","Itaúba","GOVERNADOR","23","2774"
"MT","98710","Marcelândia","GOVERNADOR","23","6634"
"MT","98736","Nova Olímpia","GOVERNADOR","13","9656"
"MT","98752","Nova Canaã do Norte","GOVERNADOR","23","7150"
"MT","98779","Novo São Joaquim","GOVERNADOR","26","3720"
"MT","98795","Novo Horizonte do Norte","GOVERNADOR","27","2481"
"MT","98817","Peixoto de Azevedo","GOVERNADOR","33","13734"
"MT","98833","Paranaíta","GOVERNADOR","24","5717"
"MT","98850","Porto Alegre do Norte","GOVERNADOR","28","4670"
"MT","98876","Porto Esperidião","GOVERNADOR","18","5837"
"MT","98892","Primavera do Leste","GOVERNADOR","40","27732"
"MT","98914","Reserva do Cabaçal","GOVERNADOR","41","1583"
"MT","98930","Sorriso","GOVERNADOR","43","33656"
"MT","98957","Terra Nova do Norte","GOVERNADOR","33","6962"
"MT","98973","Vera","GOVERNADOR","22","4909"
"MT","98990","Vila Rica","GOVERNADOR","16","9985"
"MT","99015","Comodoro","GOVERNADOR","61","9527"
"MT","99031","Figueirópolis D'Oeste","GOVERNADOR","41","2730"
"MT","99058","Guarantã do Norte","GOVERNADOR","44","14429"
"MT","99074","Indiavaí","GOVERNADOR","41","1602"
"PA","04006","Goianésia do Pará","GOVERNADOR","69","30115"
"PA","04014","Abaetetuba","GOVERNADOR","7","145919"
"PA","04022","Tailândia","GOVERNADOR","93","51734"
"PA","04030","Acará","GOVERNADOR","94","48462"
"PA","04049","Bom Jesus do Tocantins","GOVERNADOR","100","12604"
"PA","04057","Afuá","GOVERNADOR","16","26931"
"PA","04065","São João de Pirabas","GOVERNADOR","63","20078"
"PA","04073","Alenquer","GOVERNADOR","21","48269"
